flightid,espera
ad95af9a04eb14333d4ce42021b4e82d,1
cc6a044f001465f75f0dd976323104d1,1
a9493917b56047fbcd370f0d4d34fa89,1
af6f228fe4570408a70d1272343658b8,1
a9e026d571332880bcf7cd39aab678d1,1
a1a6d3d0b9600de97a6e9e057c516766,1
13ef10b13a13796af853e17bc9df5343,1
e95e59c36bf36b8b41600511bfc01adb,1
8ff9bb6432699c50c05b407d1ff46e82,1
a4b35d55f8a499be87b3cf91d5ed7cbb,1
b2fb0bfdc97b4f8fcadfdae0f9b61b4b,1
86be559468701fe89d4533c375a58318,1
1480b7f8a2dcdaedc757a05ffcf59d86,1
f354348f9ceac8e16ef54cf3e9a7a925,1
428f42aded476594a3c97177e6879d6e,1
8efec2eb5e9733b205ac04dd8ac7896c,1
000b4ac2153f76236e76d50f1331285b,1
6b68278087806dcf3181bc6b022ce02f,1
00c62fb4ca16c80835c77df523e90e2c,1
6279188e4c128f2a59089c7934fb9785,1
8f05a4c64a22ad4781521cddf919fbb3,1
06d1ad6d5a10ddbe45797dd327640450,1
051c5fca4e00182eb099d065f5c7bce8,1
1b0dc9f8ce2d7ed3b24b6f014bb0b5a8,1
27f34a9f7b615088d6758efd875c2a2d,1
061c59c190d3608baefa697e649f8102,1
f2df278711a189397e4ae4382c4dfa11,1
07ad0992a07daaf2cab3d0f3828cdebf,1
06c70ad94e46e7271b524f7c030537f5,1
5beeb9dec43887489f54f7e4c2d9c935,1
e29dd170481c0083a4636a3bfca65d40,1
d932cfef9625891a33df13d96cb3c12a,1
2437ba09dd207ed494a4ca33494b00ff,1
ff024797cb8588c5e1dc56bdb7888adf,1
eed76a23efc394a9c140405ff1f2d2c4,1
0274c07e75d8a50882c01c599d49632f,1
397b2584cac63f8bd55c4c07059afdbf,1
dcc1122caf126b69f9f64106d1eef545,1
4b798c2af9568aed6552e30616056c07,1
a6e76a57da9693f79f2343c28d0c37cc,1
d1b9e4ba8b9dfbdaf3c86ca01b4b86a8,1
d3772b47313128d012742f352545698c,1
8bd06d33c5da8a0fa17d7e5fe991b4ea,1
fcface1122cae8179e83394be3743c12,1
385c771fc477589c42dcf03711d25885,1
ab4a8b83c17dcc62286c184d7de6d2d6,1
ab9189b2463f2030cd5c27faa9d899e2,1
bb3a04502680af532edc7497245d7eb8,1
241922b0645f89a10e1b0cf4e43faa03,1
ddd4b395c3604c66156aad2781d56770,1
e56bb3c0e087ddbf076baf2d3a377cd3,1
8ce2f6be1e9034d3cb8e7ba977bfe7f0,1
15d5743af2057b8e4926c82687774e7a,1
bb4e363b5954b0d557d4f6bb81f2809e,1
5a90103444443058655bae556a446df3,1
1f2995e982c79df790957ebcaa8a8c53,1
7b1f41c7ef4225f62dd318822ad0251e,1
db63883fb7bcd5f3f41827d75535bba5,1
9ba8cb727f2a0e2d670ce59389ac720b,1
0585bd666100279fc1d16abe60b32549,1
cd7563ab44bfaff7cda5950a5455be61,1
8d24f6904a102a49255d5436654961ee,1
c4eae1dcc7cf77fb3161c8863ed2c7c0,1
5510339ddcebf383f10f1dbfcfcf11d9,1
a50df685164e772c058cec1ab0570fe5,1
9795428e903403a17cb1963e201d6bba,1
af68008405bb4e32df1ba3bf8649e441,1
c7e0521c223492033730d0377f65cda0,1
92b1a3df89f12d110b973e73e17ff4fb,1
ace7a482076b4a057ccd5b84e1c32253,1
4b20b684a92ec1a9be6764c3ce0eab72,1
fa4494af81af23629405aa858c52c952,1
6ba7484302af442f7934ffbfd52c10f3,1
174a4f278c911bf269cd58b0feb6f46b,1
a4d740ac1f8ec5d69a0c3bfd90f774eb,1
a400382ebb426c5922bd9bf8a0a0f3ea,1
15bd0f09cd0f33fdb6316abefd580ae0,1
ad0186ba8c23a80e00527a6c62a904a6,1
0795ff271cd7e607d9e2fe124748e274,1
c2cd740fdcc917464b8e459637737b02,1
741b5e2c9b9a5f091763d4c83f086499,1
15fa99884797c6abbc0fc849463ee4ee,1
aa2467a4025cbbe51c9dd34723bbac3e,1
8bfa04e783328f2c4a196754edb33dc4,1
2ea0af5ed4a57fe43eff2d0ed7d1b406,1
9b98f3b5d474d2c6cd793745da5cb1ec,1
5526a7c8e63728f4fcf5da5187f85970,1
87e422fcf66fc2d91090844dc9902615,1
2660e30c609a5d1277c1451fade4cd3a,1
3508273f35831907c4ba4c8af3c1e756,1
430dba37819e43d417353cb8385a4eda,1
f43ac32f952ee72cc153c2038c188de3,1
c7e1c05c7c0029a49847aa5363f20b34,1
e5fdcdbc64231a040b186b2982914da2,1
137952b7780686aced127998315669ee,1
26b65cb304ede7fdde4c24a918ca643d,1
9777dd8385402931c20127da552c5d80,1
d42cbeef70af666927c71fb5de153494,1
743d75d32ec6bc9b5c0bad81b615d885,1
8c56df9671c7bbec58208f356323fa7f,1
4ede062c2029bff781fea9c1d5d18cb4,1
ac1b2c78b0f7318b6cd00dad7639b349,1
7aa4a373c73640213215bed04f80a03b,1
68c33ce94d6dfca69ff8e4e6727b08c9,1
c5d189294fe3050e1b7b734629f839d2,1
250e8be81211e973ae5f10f591279c4f,1
cc828bce0876095289671f85d05ce46b,1
6beb0d60ccd3958b30b305ba099f6dab,1
8c9d0f9445ad3c5dc443628c6c4d6633,1
b85bcac52418a0adba776b4ae2a2fb4b,1
2af02db0b49dfa95a0caa0555dc25a38,1
edee8d2c7ad92f26fd92b253cb52a797,1
3ed325a8a4f47ea48db36e23b2df51cd,1
31aeb2a9d1d88ab0e23a6d70944e8f7d,1
fe648ba4f95e91e330935a72545a4ced,1
87b8b5d877248f17036788a3fa9e70c5,1
6022f11777cb8ae0664e5cfc26f4c949,1
0763e15296ad84814acdd28b4346cd48,1
85260df0e2fc7536d54b6df1df81c463,1
5e3f837ccc6a77755d9c7d37008077d3,1
5ce678c11a3ccc56db23eb7733e7400f,1
00392420423d697da9ab9daa3903e88d,1
393c5775f90dbf49662ca55fff7a37bc,1
63a20418615ae10fe23ea9bf111cd8a8,1
aa9c4e5fc547802f87d47729327a1e7b,1
4e868bb605b8723d445263a6ef01ec06,1
9a7c6690023f708fb552c7aa311c504c,1
243637c1ed19fb6de9743a725ed5f38d,1
28a84c783aaeecede72df5008ff165b4,1
5b8bea2f1de722d3e2a7cfede4667470,1
2cf23818d225ed0aed28a1f0edff9a87,1
b62bae0ce81c8b180d2b65e57abf3725,1
6a33b6e71de85b86720d7277dc0be8d5,1
18d353b02adfaa7ab347b509adbd4208,1
a4ffbc2c07c69135cd1c302f49b9b3e9,1
aac104ee8b2b1697895b7c975fd2b202,1
8cfd34eef9deff9883c1f5433a001c97,1
9b8016a45319717d66dea2c0910677c9,1
775209f784a33a2aa86a6ef7ce544732,1
84ecf8e619c8d43f516fdfb1052596cf,1
ebdf9e766031777776a47b77a146b570,1
88db052f2793ff32c658d4771555f612,1
0c8ed5203b9c59d3d14bcd34ecc0b8cd,1
73c2a1bafbff58620476d4bf0bd97859,1
f52e3592fb2e6c42a663395924a005ca,1
691cdaa019d6dce326837ee90d1910d6,1
ed60a0195a8a9e6a3d1c2497052006ef,1
43f949fdbce4858cd8e07febd93f4c87,1
f917558d73d9e15f8a947f3cc340f7f4,1
0ecb471cb2996d6205489cc23ca13e2f,1
a69d1c3791bd25f73a23d3c1614ee6fd,1
20bc33d9f4685235cb432d6a483f66dc,1
fd33c6b5f9287d17b5b32580d635eecc,1
572d1c126ea68e00fafda417aabdebd1,1
1b29711b173554b5a7df7e285ebeb2a9,1
204cb94060a4ad8ae65bd015310ac316,1
8e51d5b71529160fc5eb0b9707d81fdb,1
e5399a46905df6aabcb81c234d1755ad,1
11363c1bbdd698d5176b6869b3678c01,1
0513224b2f9cc6ef500f3f6bed792e64,1
00d6305c185157ea3247bb1164e473ea,1
3d9203de75c41abb98c0bce88f8988cd,1
d07197f7fc03b7ca6bc54362d2a54e07,1
585665f96df01ae2fe59366433599c04,1
acebdbabc5094c5823236296170159e8,1
2183b610eeceed77dcb93fdc66088450,1
9e1255d365c384e29af2b18e7bb1762f,1
c2a15167ccef43551ac3951c0e37d3bb,1
15fb51ea6883f591a8bf96e11c661484,1
7098347239083ca58ec4de20dda64c92,1
502c371b836621208dd44c72b918b994,1
b129dec500e65f1f3dca716bed59241b,1
470d386df03fb64b72380ca931e5968f,1
7f0ba29accfd114861e608d781fb41ae,1
58ce173a105da65c984fe94556507f5c,1
cffa829343ab23ca054bedca3c5bd2d3,1
c959b74462223ea72a24d199739e1189,1
adc6e8ec9d3eab0e173902d6c7377c53,1
b595ea66f07a22b6cd371db893bb0460,1
bfeb38185e7296175b65a24c8c590adc,1
bf03d90c65059923d87de91f5328f499,1
44972722088f32bfdb466b3cc464ce22,1
5e0b273e716f3b770b5a9139f74d8651,1
6fb4893d1bbb96cbe8896a8ba78c5c1f,1
8fd24027ba91cbc89fdd51f7018d8076,1
c25ae7327d1cad69611593169dc38e54,1
c7720ad1f7959fdf7b9a50c5e53ed829,1
11e595d872b83a16f7b5f73e9000ab54,1
b36f0a3d03f2aa8b35738d3765332b0b,1
58e33760783a6764494748091548cd7b,1
cb0494e25eea53ff00d55ca47d3474ec,1
24a8946a4b269d17b46c3879f8280c72,1
75f4a1260fdf5b09405f1b89a7f4ddb0,1
db1a395f9a8181af11e8f6218f526c7c,1
9421a8a087ad43f13a46e658c2138ab5,1
c357f0b28e819a284cff80ccc8a11acf,1
ee0c2310832898b33940b8040e204784,1
2cc2a4059588f0fc9ca3a2aa6eebdea4,1
8d6de428a0afb3065909b3af45e4fab5,1
9550191f0955478d7b6a261747606b60,1
68efaa4189bc9d6e4829fdc77c813f7d,1
e14edce2ef87f7029149998971a92c37,1
497549e32ad8129393cc3fa2d6494fd6,1
e4e4de055d83979efcdeef81d9601c4a,1
58b40c0280f44fed3968bf83578b354f,1
6bd9663b4274f88f91ddd584e1d579b4,1
ada277b7bb8f01f556c526919eb40321,1
251511853f089ec0756ba7feaf1d6265,1
9581f8c0946ec82eb5053e677d4cd951,1
a3cf300baad95b0b502cc9436d2e61fe,1
7eea4e45a497b1a7f76f79c3f60b0f5b,1
0df2c7be92603e1a181e95b76db2e274,1
c07f6660051da7d33ee87416581d3e11,1
1f4453101c6f47daba5ba2331ddc37d1,1
5a99955ec1f6c130af372457a4c9b595,1
99cdb56b1ade51ab05e6caca6925af61,1
5420a01d5370d5a8325fe047e48d6e6f,1
e56badc0fd372875101c4611c2d7400e,1
5300deaf20e11255b4cc053a18d24ddf,1
15d762781afb3e5ec0b007aa4e3d79a3,1
6480b8c0c854434efdc1be3db9e2f3a2,1
64352809016774e89864c2266d1c5011,1
94401541a92eae20dbd31dd7c586cb0c,1
632bafefefd532dbd7340429a4ab67e3,1
a412a05678fb977a1a6dcc75f70eaf54,1
a75947306a0520c1b07f2f82cb9f71fe,1
200feabc224e9779bda5bf1603d57631,1
c4ea795b1957808656d4abbd590580a3,1
f0ad2f0534588b0f0e0aeb9643b9a220,1
d1a7fffac7604dc282399be0e7f3664b,1
e90f09475677b7899715f01316429ab2,1
72d3f8db020cd1965c9adda2bbd01d8a,1
8266e71bd609d0cfef864827ce306e3f,1
3d859ed50c7ee1ab939e0dd4867c9ea8,1
ed3453a926b502cded0b05f58ffafc59,1
9a58d147593e32e507e7b6f7e05a52d0,1
aa52afc9d9023261240a49cb2d78f231,1
5567585d6c9e62f09ef3e9fe491360e3,1
f70222392923127027779944f002c13c,1
e050f16d82d20f03399f0cb32b035d38,1
407f36255b959d850f0649c0bc5867ed,1
ba610463ee878c0a7b281e52753fb418,1
35972330e9782389c83f4665e307b913,1
fbb6af5e0d7a43b48e4849335d762e7b,1
25bab90aa1ec9785a887732da4eb2f58,1
7fb432be3cf6eb36a27a59c031b827a6,1
fe8f9dfae85c454ed06c9145a69e1cc5,1
c1f80aa2b2849f58ecd9a73b69e17a22,1
25ffc5a2cb573a8d068a940ba6beedbd,1
03f98bef0c0fdbb64f0da6136f800d0c,1
4b5e74ad7f49e6ee729c2ebebae3d101,1
c7ba936da516b919a23e99a423b61870,1
49ecd66c5cca86db1409bb2b1a2193fa,1
d6952f659a3880095a523bac4ce8c41f,1
a0b9b101e0aa919298d1bdfbadcebd4c,1
a22bbcca63c176e5f8adc736b9f89733,1
333f47b495729569a159166ccb74f47d,1
770fa76864c4ca980b17ad8a69b805df,1
f69219c9df5c84fbae239fc22db430ea,1
fca2768405b48ba6ac1397e1dd9f2db6,1
4b8e0f201b12da6db2301c7cc0352dd0,1
5fedd63c182b39d97c6376ad605db9a0,1
ca84c6f3b42168a4d7e10e97762ac136,1
e817ce79c4383f4d22aca8941fc52980,1
2dd8b7133546b84faacee9dd606115c1,1
93b6e217a8b8299adc8738bd6aec274e,1
e4f038b61c067cfb0a065c2c3e6ecf61,1
88fee27aaf10ad370a6488d6e37f8075,1
336b3f922946ed26c8d940bf271b2e35,1
96fdb8746e2b878eddb1c7d730fdfc73,1
59f2a135b8c4d2b8a6dec3b431452cef,1
7227db254ff666c282f743e65831f97e,1
5652efef67266293851c5e4de6fb6823,1
cb427456aaa859aee1f83085af7b14df,1
dc0f872be3937bdf71d05d2d452f4f0d,1
5336c91f9f1c2a2e83bd91500972c9cf,1
1267f8b279f9c613e6a8b45d17afeb05,1
ae075a613e11d728e26e089d6cd3e409,1
131ba8d999900f03c2b8b55a87fefc77,1
986a3f279e14b3efe6d0ffcb9996e879,1
cfa6011074beca697fb75cdd178cad21,1
c28ec8443260d1816562a57d55c7642e,1
6e561bb804cf1e8fb4eb35ab283c6749,1
cbeade2dad17009158d054601bcf4831,1
171b8e5d8d17260837b655c1624a4f5d,1
fb23d40a02bc0ea89472b70e228a48c8,1
8b14f2c65862c50f7a826ecc66a8f3d0,1
0fd81ec352e9f209a83fe8444addf06b,1
b3f5043b20e130e4c0352d53ffa4d8e4,1
1431dff3372fb4fe1258d71d45fbf24f,1
b10a440f552e4fa1a9914c05bba6e58f,1
9f05e3a43ebab81b094eac2110dd10e1,1
96420215a0ea9970cca92e32127f869d,1
99c37f074f82f0346078c8b0de5d5c17,1
a507ef8d40605bd0e374aab3c026195d,1
38f5d92069c9562ecf85a95bfdeef1d2,1
08af513580d4868138c906bdbb9d1e90,1
cd2a3c877f460d8f4a66cf4019f52e32,1
e20a13c9eb281defbba6a04de58d6a54,1
dfe41d0a2354508bfdff7baf17859bd9,1
fab51ed4135742967bf4f9df4096ccc5,1
c9a77d37cf02d10fb1c3a356a3bbf61b,1
1c3a043e88b92ae7891197a5937565f8,1
a888529283bffdbf96da05e180bf3d4f,1
9d26a8194680e6a59f7530db09b9deec,1
5e3e7616721595dd9dc5b8fd939b2e44,1
47a79b377767acae509059199debf2b3,1
adec39db05a866d361c3b3875d858c55,1
1d83f571b461e684212d5b06dca96202,1
a9d51dff4efdc46ed0e385e627ecb2f5,1
4fd3f1c6969a8bc99e066820c78d34f3,1
d24644014bb3215825ea3bb965a37435,1
26ab59cd080f0a749b1e2163ea658203,1
5e7ed2c9f69c48cad3ce4965ec7a830b,1
100ee4114ad9769ac488968b3458011e,1
08f2001e5dd00321e7c57f30ce3da978,1
36c416abcbe3573bb18e4b14bdf381cc,1
4fc7d81da478fbefbdbcff5a1aef8faf,1
1dc4c5902a1d9a7a4d9200f8f3dcf3b1,1
d3ccffb2e66a3baa2bfeaa8b6d155b1f,1
37cc588ff66de91cb14783c31356649f,1
e1066f69b1e8202b80a47ef9b8c93573,1
13f8955f0c4815634fcb492efc054c96,1
c7300871c208f1c3b296e54d12cbe21f,1
595f1f2ae21ec73129e4c2776ee6b71b,1
b21b1c0be7d10798ee3d4d6c99b19bec,1
e8300c2468d365de02912346c20a88d0,1
78de456edb86bc70d9fc6d3b981120ef,1
9d089829aab33a0d742918df3a4372a9,1
668710c52a328c01cd70067c907425d6,1
1d382751196d8d92a8ce2c75545eba55,1
3d1cd1cbe38375d38d15d584654855b8,1
fb9b53bab0b2533c42223a4c7bc95cab,1
f2c22d8b89e363c3c5efee5b3973f3c3,1
091b7e55cc15fb62632b378c9114ec75,1
628f6f74020111f9502991c5c6d8026a,1
f0985049c5614b0a56781307256d238c,1
5a991dbd2348386751bfa9ea8c6380fb,1
1059fe6a4c9b9e9d311ed696cd53adac,1
aa0035f2392a7eba5bc9c49251423b64,1
7c8ac50631f24958585759193e972d71,1
af0426cea8d13af74de09c43d53f7ffd,1
53a92f5ddf45b90e1122a6e67b920247,1
7b7a530ecabd5d7bf77140a00afc26a6,1
3028e318d87a4004e11d229a37401d36,1
24fbf502dda5b0d6fb295d1ec9fce869,1
83fefcb995909308dd1633480ada3656,1
ba5db1d4fa000d68e38367d012d72b1a,1
d8dc7d7050dbf0ccecd3cb92a7f82a7e,1
554c58970d8ec676928ec5ed3e61792a,1
5a9da327f2e341ab98e9aa4aff693ff9,1
837b5c1deac40216e4a1e9ebe16acd3e,1
9ad42a5287cae5d05c97287205ca29f3,1
9d40a1d45fa836b6fbc6cd92333c8808,1
e0f55ebb11d5798926731c37263906bf,1
952fa83ea19b3a4660760b0ba55cb4a0,1
bb297ea7568d2d2580608398edef81bc,1
2660a6262f4e28d3608c178488805d86,1
80609bbf1fc574dd53f212a370a39118,1
32d5d3febb3919801122767f98f67c72,1
a5102016f70d2542fca183a004bd29ad,1
960c3810af05dcd614d9948a2b8c0429,1
e0883e6e766397dad0fe95f3ef3b314f,1
f4c89a5833ef0d7be0e0505d2ad5415e,1
3b27d5cc457c3376467be23ca7ec438b,1
c02f196ac427df8622da0420e60f85ca,1
d241afb2b1e1a13d1b2f98f61f833e90,1
a66646684be41073c2ea01d821fa2627,1
a934955ed4ae2abcef4813b2bddd9e7a,1
3eedfca0b37e57aefc63b7160b7cf0b6,1
e05547f42022e68330cafafd226a7fe6,1
4bddb73a69623172cbd0d55be531c2c9,1
08ee31d955463c7b991da762b1699b66,1
d95a72fb5d0faaf07adb6183c91bd32b,1
55bb0a2dbf9eb74026c7bf50bfb6ed56,1
1ec470026d4d919eda153501becf1442,1
2fe5184605e0697082847fe2b02ddf17,1
ac0c3b6e8efd7106a2ee067fbd9be62e,1
eee0e296cf0aecf49c166bdfc469c3e5,1
6a9c37911bf0ed0b8014c07566b08747,1
cceb4a527b155741d670e35d7ab5a7ca,1
6082b9575e343c53242e61d554d9a3c0,1
72cafe4ecc25a7527723360e0e9f414e,1
62f801e21bb9a8d4a22775851d72e6d4,1
fdadb00923314970bd4277a2088b27ec,1
5b4c67f75d902262c6d132246764524d,1
f33df5cb12431396d960bf72b507216d,1
7311aff7861538dff961de3dc89641b8,1
102eb926bdeb08d03ca7aed0c5bc11af,1
1468f2fcda939ef340b74a872c99b111,1
b73e2a6bd3abe0d1e9c705bc1b1c49d2,1
0a73bccedba915b716d56c7cddf07260,1
60c753d91569544e3f4763959a5ed209,1
6d9042204c637c67b14f28b259e7f9a2,1
3006142be8d4a91ce8f1fb6338eba07f,1
92b88030a4f7a647241b3142eea1e64e,1
01af74e6864d1c1b155e74df93efd7d5,1
ba9ca2d11ab836771a9e4ea129234f62,1
278577b1d3faedf38b584cdb7a904716,1
fbf99a9e9120543f3aa153886e9580cb,1
26ea6ea1cec0827caacc95ef541801fe,1
8d0f1da4eb02f754bcbe575a07331ee4,1
8e99b00bee53a42d125109aba3cdbe83,1
775391d1dc7947381ec51be3531a0abd,1
cc2d5c5b6a034c962ac862a19afa2874,1
729744b29c27e082a9a4749138b6a21a,1
79b54436f241c1d7018fbe84b4088122,1
65f22bad8aa8a9d845b8fd17334aa7d7,1
e03ddc67d9fd800fed864e8bf0f42009,1
f7d5851970da98f969fd755962084c6c,1
811ea87391652ea73a54b44eaf05c3ab,1
4ea741210197805599ee4e5fff10ca52,1
f04a1d8a33e94a73dc68046abdbf39b7,1
ca8726d554e0c79c678c45cbe2ba5534,1
b157705d27728707a10bab33c3f52926,1
071ad12d7e61856483d17b9f66244179,1
01ca6ceba595498d43842f2cf0d6e337,1
03dbeb4b97903f084ed2ce596b0d3485,1
c4e016a2a417905f77b8dadbe6841052,1
86f675059df8231a4ab7045c02d9bad8,1
22b1f1968dd4ef429fc1ed5581675449,1
fc02daffb3ecc5cf30c04f4c13fdb87e,1
7c4cd19cb0ba855142e78dcdc769ca6b,1
1cd686aeb73d6a0e37cb17f63053cf6b,1
b0f1e7dedd9b14618e0da06ab61e3e14,1
2c7966abc2d6d9a9559ea0c574ee5137,1
13622492ef661d7f66313dcc85406bd8,1
55463108d0588bfdfff5e2d4124b9bf8,1
6f024b4e18ed7cce86efcde883a0ae88,1
e6830039dc246e5fb04f2b55416f9603,1
0ae93084a8a19b6f3c3a20f5edf1511d,1
1a4cb006035aec61bbc5ca2524f3c82e,1
3b3ed5d057c8e169a24aa008351b4471,1
aa9943ad29047165634e6aa91295c6ae,1
a5b7ecc22b7bdaf5aedaef55401648a2,1
d338fdc25d51c0fdbcc3fa7e3ce9c164,1
068b8cba27279523b5d15495338635fe,1
d4fc05de58326a937c07d124e5262f7e,1
11cad5b25238e14b7240b4ba38672e45,1
a61865dbc2240f39e04d3cbc7abe3264,1
551989d4b305959b7fd9d5afdd849ec7,1
1bf004ee6388e801f42bfe05b3a1deee,1
c46e954e1cb057bf1df5272cea431bcd,1
25a87c2894eed7d09eaa36c6bd0f0f1f,1
881ffa16555da341d2fa2b772955f97f,1
3235679ec35e6989c46d3dbf29f79072,1
9b6389a1b1adc5f3a2713718a5678544,1
0685bd3f489d84ed8bae27bccc1e1242,1
e802a3dcb81148e958d99b4be3554686,1
de28f529024c72ece762a61390f7f135,1
9e085123120fb03968608a89acb57a4d,1
211ee5502434883027d77a044249794b,1
c826beb5d783fe4e63820c99932f40b9,1
e59fcfa9d4b5d52e316e449421530252,1
51988cc4d09c90dd678cc99cd02e4532,1
0d8fabf90d4fbfc5713ff4476273ccde,1
093d1efe93c33434c43a13126c99d557,1
f5d7ed9bc4828351e4b6de31d8fed81b,1
d072db9e00fa8f1f0b73274e98c1bc4d,1
5170be786b517b5def20b427abcad50d,1
9805887a61033133e012de26e541a634,1
55c26e9086b121cb77e51fb5fb447f4e,1
2cfa14314d6eb1930317d6b3a04b1f01,1
c1c3a2cfd0b185abe93e5ff252252681,1
76a9e429170837060159d45f53fdaad0,1
b1725188d4f24da0842bb382bd4d5ef7,1
8ab6a699bf3615cd0708e356fc094953,1
dc069b8982c385ca12f3f8cfdc7b93c1,1
1d9ace079f01eb0416d558d396e03a58,1
aa9eea0b5dcdb1700fe05f110e392b1d,1
58ff0eafea38177a8bc8333e4c8a758f,1
5a4c33c81609f3c23bbfd2b2af761056,1
9035705b31dedddc64aa7b54cb944bae,1
9ce503f14d80fbb8f0ece030207946de,1
bf7cb3537a67a335f4e553d858faae83,1
2fa8780cd46c0dd25e6c1d7161c5a09c,1
e0128cffae3f420eb8e802f2bec66caf,1
eae2d678bd83458518adaaf2d7bb962d,1
31f316b1b234e82fb5caf390fcc9f8c8,1
ad9a1e984e792ee153b7f835ccb11f17,1
9e3f66ed1e411fdf12aa49a92204faf9,1
2cf947d6e2f7244f0660b1e66f710226,1
eef332628c322043bc276edb8a5c542c,1
ee5877b7e855bd409684531c27e0b4b8,1
d7068bc4f2cec6e25243a4458a0b3e79,1
8bb213175fa8d98662919aea060345f9,1
8661323aabffbc2f1edee62362a24d71,1
72eff7585200f5b00ed8a5bd31515cba,1
b7ff7f82ed87168a24d1e969929e7862,1
a0413cdfb6eaad72b911bdb546ac483d,1
991f9313a86eebcfd6d75348dd1c9a2d,1
e48c200c6cf23a6e02948a575e532f34,1
763785bf1faa28c29673104656c1d265,1
1a1688e83f395472845b2a24c6ee53ca,1
2446d19166e079e82a9719ca06bd02c1,1
1ae8ee3355ec3120f85678f6267bfeb6,1
acc85dd178010e51d039f1363aed7ca3,1
7ca362b08d2e5003aad648918748e9d2,1
5ca2d826f0a9444ed4fc4376e00be025,1
5cb9f22871282876479e6420ff71113b,1
78663a957b517e1c96672f13a7c93469,1
06e2e5f79026c0e573267afd1b634b92,1
678d8d9f48852dfd934a36731334f39d,1
b9123aab329ec9ce08cc6d102783c1c0,1
7b8bdc2ae97fbe4097643ba4a9ef11b8,1
e85164f4ad745a0812a5bdc996f43833,1
93d824fea232c9b795b40105281619f1,1
227c747ba6c55d72a9cb06b44e11d350,1
4401e2659e37d79ad1054d16a8e5825c,1
36871675a751aef9ca31a6279d768789,1
e75380d91ba68372bcc114d67494008d,1
4fa36068b4c39ce9bb4207e304db16be,1
cd7275d04c95e867591384d43063e4aa,1
17106fed4d185a424d62d57ce0de0268,1
889d2fe45770a2806ee82259a7f8ff12,1
9f9c8040aaef90533b0964c419de03bc,1
693e6cab7434a1520ffac1e25e36b5e2,1
239f0040dd8527ee6ac7e3ad794eb132,1
8d69b34a101de38b622ad12b2d7e46fd,1
e16c9981e5fb609f439a3ea13a547aa3,1
c6008835c367d87843d3433754cb52f9,1
8e36bf56b7e1f74fc77c3b6df60b379b,1
0f972e95721066f90aee8d8445320433,1
f1f794d0e13267acacc0a8585a77b95c,1
7c426ee05af2873f2046c810b7fb2466,1
b225e5eddc565ff9a80ddca8d349939d,1
133210a8731a2336fb9fc398866c4e47,1
905c40423c857be954be859d1060dc08,1
baa2046cfea3c45d579361342a3cfb2b,1
23e4d2d562e5bb149d40b4365caaf5a4,1
c366e462058ce3e29bb47c9238dfa3ba,1
cdbbf752215239d01e04d6b2c0fb9405,1
d324c0ff86d58672856e3c859e1f845d,1
a9894deee81c981b8eaa7bb496f62246,1
cf83b9296cffaaaf49d85700e7c2b0b0,1
1d0305780c7cfdbec16e36687754d3c3,1
94cc4a818eacece3875dcc919a593932,1
fb517fac29f1f9e6812f804fd2d7a48f,1
bd2f2d3f4e09d7c39c1091a5ab140b75,1
22dbff2076e9f097992fe4d877037d03,1
b70feea9b49d4c12043145d878870dc9,1
e731a005d047925319e17fa0fdf27111,1
c501e32b340c141aa6f18dc6dafb51ca,1
fc23c7fe4029f5a49e7fbd7580e5c2a9,1
0c9b562c000fc8388abe25611e4018bc,1
746e76ebf0150b35679a3bba823ec7b9,1
458e9ebe2d5a24b1fb60bfcae05c3fb6,1
2bb38d869ffd3f3876dce98f5438108d,1
25d4045868779fbda5d2ca6b4abd3db2,1
955e88609e2682cc6d65cd358f6bc298,1
08de9baabfc6e0364f0cc28ae48b42e5,1
bbfea74a0c2a46a8cf771ce13b02f2a0,1
36ea7bf5b6bb927b0bceadefad20cc38,1
90434c52e642a4063e1917c4a00e5cfc,1
48c26e880dc7c976b4c644c9ec5de109,1
931d26a991d401f1bd455901329cfc5f,1
98ec92bf56fae9e04abca00fe43ebbee,1
0dd4773628d0782353e0a0bb57a2d78a,1
c91fd86585a1897b8702aa4021026aa2,1
9b993c075e08f4c4a63cdffbed204d96,1
c8534499449e41aa4904d20158d23899,1
c4a08a7abec5cf816960dfa1f14fbcb2,1
ebf862ce82d6bbba6e60e73246c8f9bb,1
31ea4877efc6785ed732c5f29694a21d,1
dee26d0dd7def37de47728e53758341a,1
55e523bc5037016256ee2bb1bcfb7faf,1
fd47da6182ded2ea811df532f3b542a5,1
defc40f1166ee8919059e7790c30a89e,1
5a21b80ffa6a354abe63485d3947cc54,1
b61b19ea7198c2f1fa8454d78e09829b,1
6744b57c65151e31f0d3aa8a170bd9a6,1
75df63247a04a734d8d1ea118c6dd8ab,1
9cb25ba7ddcdaddec716d8ac2c2570b2,1
f77c20dbe8f59105416b287eeafd2d46,1
22fd84a1f6d3b888580322c158f4fd3d,1
1ff473711cf55fc89aaccd5a073f0b44,1
28ea217041f58067deb6da8896abbace,1
7c6049392edabc4a6d56de622211db97,1
d86119e1cd0c852dc5a4ddac5adb793c,1
e474b042c2a358aeeba9bfb62fbb5cf7,1
58de178577258036fe70c561c39de7c6,1
af1b4e5bc1bd30daa45cd5809040f3c3,1
6a982126a54e78d8bf42883f94ab74d3,1
7f7169bf5134c69fea3e907d85c4a538,1
